id,title_english,format,status,season,seasonYear,seasonInt,episodes,duration,averageScore,meanScore,popularity,favourites
8098,Fafner: Heaven and Earth,MOVIE,FINISHED,FALL,2010.0,104.0,1.0,93.0,72.0,73.0,4404,37
1008,,OVA,FINISHED,WINTER,1994.0,941.0,2.0,27.0,71.0,72.0,4404,47
21820,Digimon Universe App Monsters,TV,FINISHED,FALL,2016.0,164.0,52.0,24.0,62.0,63.0,4403,78
3085,Indian Summer,OVA,FINISHED,FALL,2007.0,74.0,3.0,30.0,61.0,61.0,4403,25
151017,,MOVIE,FINISHED,SUMMER,2024.0,243.0,1.0,18.0,69.0,70.0,4401,28
187538,,TV,NOT_YET_RELEASED,,,,,,,,4398,54
110382,,ONA,FINISHED,FALL,2019.0,194.0,4.0,5.0,66.0,67.0,4397,37
143289,ESTAB LIFE: Great Escape,ONA,FINISHED,SPRING,2022.0,222.0,12.0,23.0,61.0,62.0,4395,33
21156,Magical Somera-chan,TV_SHORT,FINISHED,FALL,2015.0,154.0,12.0,5.0,57.0,58.0,4395,22
5719,,OVA,FINISHED,SPRING,2010.0,102.0,2.0,30.0,55.0,55.0,4394,43
1940,OUTLANDERS,OVA,FINISHED,FALL,1986.0,864.0,1.0,51.0,54.0,55.0,4392,35
10534,,MOVIE,FINISHED,WINTER,2011.0,111.0,1.0,108.0,80.0,81.0,4389,143
1445,Speed Racer,TV,FINISHED,SPRING,1967.0,672.0,52.0,25.0,63.0,64.0,4389,74
391,Tales of Phantasia,OVA,FINISHED,FALL,2004.0,44.0,4.0,30.0,63.0,64.0,4388,26
694,Canvas 2: Rainbow Colored Sketch,TV,FINISHED,FALL,2005.0,54.0,24.0,24.0,62.0,63.0,4386,15
100652,Haikara-san: Here Comes Miss Modern – Part 2,MOVIE,FINISHED,FALL,2018.0,184.0,1.0,105.0,68.0,69.0,4385,55
590,Guardian Ninja Mamoru,TV,FINISHED,WINTER,2006.0,61.0,12.0,24.0,62.0,63.0,4384,32
645,,SPECIAL,FINISHED,WINTER,2004.0,41.0,1.0,77.0,75.0,76.0,4382,22
98504,MOBILE SUIT GUNDAM: Twilight AXIS,ONA,FINISHED,SUMMER,2017.0,173.0,6.0,3.0,46.0,46.0,4378,16
1916,Mobile Suit Gundam MS IGLOO: Apocalypse 0079,OVA,FINISHED,SPRING,2006.0,62.0,3.0,30.0,60.0,61.0,4377,19
1375,My Daddy Long Legs,TV,FINISHED,WINTER,1990.0,901.0,40.0,23.0,72.0,74.0,4377,81
9988,Otoboku: Maidens are Falling for Me 2,OVA,FINISHED,SUMMER,2012.0,123.0,3.0,25.0,63.0,64.0,4376,36
21661,Soul Buster,TV_SHORT,FINISHED,FALL,2016.0,164.0,12.0,13.0,50.0,50.0,4375,13
169754,Case Closed: The Million-dollar Pentagram,MOVIE,FINISHED,SPRING,2024.0,242.0,1.0,111.0,77.0,79.0,4371,95
138260,Link Click: Troubles of Ordinary People,ONA,FINISHED,,,,1.0,16.0,60.0,61.0,4370,30
98206,,MOVIE,FINISHED,FALL,2017.0,174.0,1.0,120.0,55.0,56.0,4370,25
21641,OZMAFIA!!,TV_SHORT,FINISHED,SUMMER,2016.0,163.0,12.0,4.0,47.0,47.0,4367,17
140175,LINK CLICK (Shorts),ONA,FINISHED,,,,18.0,6.0,72.0,73.0,4366,78
2497,New Cutey Honey,OVA,FINISHED,SPRING,1994.0,942.0,8.0,25.0,65.0,66.0,4363,80
869,,MOVIE,FINISHED,SUMMER,1996.0,963.0,1.0,60.0,70.0,71.0,4361,22
21332,Miss Monochrome - The Animation - 3,TV_SHORT,FINISHED,FALL,2015.0,154.0,13.0,8.0,62.0,63.0,4360,12
126678,Theatre of Darkness: Yamishibai 8,TV_SHORT,FINISHED,WINTER,2021.0,211.0,13.0,5.0,53.0,53.0,4358,26
1967,Mobile Suit Zeta Gundam: A New Translation I - Heir to the Stars,MOVIE,FINISHED,SPRING,2005.0,52.0,1.0,94.0,67.0,68.0,4358,18
3389,,TV,FINISHED,WINTER,2008.0,81.0,3.0,23.0,56.0,57.0,4357,12
1230,,TV,FINISHED,SUMMER,2006.0,63.0,12.0,23.0,62.0,63.0,4356,17
108146,Journal of the Mysterious Creatures,ONA,FINISHED,,,,13.0,22.0,58.0,59.0,4354,77
112031,,SPECIAL,FINISHED,FALL,2019.0,194.0,1.0,8.0,62.0,63.0,4353,44
2498,Slam Dunk: Shohoku Maximum Crisis! Burn Sakuragi Hanamichi,MOVIE,FINISHED,SPRING,1995.0,952.0,1.0,40.0,72.0,73.0,4353,23
20715,,OVA,FINISHED,WINTER,2014.0,141.0,2.0,28.0,65.0,65.0,4349,20
6008,Jewelpet,TV,FINISHED,SPRING,2009.0,92.0,52.0,23.0,65.0,67.0,4349,61
21817,,OVA,FINISHED,WINTER,2016.0,161.0,2.0,24.0,66.0,67.0,4348,9
9645,,OVA,FINISHED,WINTER,1990.0,901.0,7.0,50.0,71.0,73.0,4348,78
97919,Saint Seiya Saintia Sho,ONA,FINISHED,FALL,2018.0,184.0,10.0,25.0,53.0,53.0,4345,42
1256,Saint Seiya: Evil Goddess Eris,MOVIE,FINISHED,SUMMER,1987.0,873.0,1.0,45.0,64.0,64.0,4345,32
15649,,ONA,FINISHED,WINTER,2013.0,131.0,64.0,2.0,68.0,68.0,4343,27
142794,Pokémon: The Arceus Chronicles,SPECIAL,FINISHED,WINTER,2022.0,221.0,4.0,17.0,66.0,66.0,4341,33
163024,Captain Tsubasa: Junior Youth Arc,TV,FINISHED,FALL,2023.0,234.0,39.0,22.0,73.0,74.0,4340,107
1861,Slam Dunk: National Domination! Sakuragi Hanamichi,MOVIE,FINISHED,SUMMER,1994.0,943.0,1.0,45.0,71.0,72.0,4340,20
199029,,TV,NOT_YET_RELEASED,,,,,,,,4339,46
1064,Mazinkaiser,OVA,FINISHED,FALL,2001.0,14.0,7.0,30.0,72.0,73.0,4335,104
3692,,TV,FINISHED,WINTER,2008.0,81.0,48.0,24.0,69.0,70.0,4333,78
14123,Pokémon Black 2 White 2: Introduction Special Movie,ONA,FINISHED,SPRING,2012.0,122.0,1.0,5.0,71.0,71.0,4332,22
2514,Case Closed: Conan and Kid and Crystal Mother,OVA,FINISHED,WINTER,2004.0,41.0,1.0,25.0,71.0,72.0,4332,23
98622,Seven Mortal Sins Zange-roku,ONA,FINISHED,SPRING,2017.0,172.0,12.0,2.0,53.0,54.0,4331,36
87475,Ikki Tousen: Extravaganza Epoch,OVA,FINISHED,FALL,2014.0,144.0,2.0,25.0,61.0,62.0,4331,40
506,Glass Mask,TV,FINISHED,SPRING,1984.0,842.0,23.0,24.0,70.0,72.0,4331,66
471,To Heart 2,TV,FINISHED,FALL,2005.0,54.0,13.0,24.0,60.0,61.0,4331,38
101429,Katsudou Shashin,MOVIE,FINISHED,,,,1.0,1.0,51.0,51.0,4329,15
17635,,SPECIAL,FINISHED,SPRING,2013.0,132.0,6.0,7.0,66.0,67.0,4328,8
3859,,TV,FINISHED,SPRING,2008.0,82.0,26.0,22.0,68.0,70.0,4328,29
116944,WIXOSS DIVA(A)LIVE,TV,FINISHED,WINTER,2021.0,211.0,12.0,24.0,50.0,51.0,4327,33
1148,Doomed Megalopolis,OVA,FINISHED,FALL,1991.0,914.0,4.0,43.0,57.0,58.0,4327,37
2978,New Getter Robo,OVA,FINISHED,SPRING,2004.0,42.0,13.0,24.0,73.0,74.0,4326,88
198373,,MOVIE,NOT_YET_RELEASED,WINTER,2026.0,261.0,1.0,,,,4324,25
1181,Ruin Explorers Fam & Ihrie,OVA,FINISHED,SUMMER,1995.0,953.0,4.0,30.0,66.0,67.0,4324,50
198561,I Saved Myself with a Potion!: Life in Another World,TV_SHORT,RELEASING,FALL,2025.0,254.0,,13.0,48.0,49.0,4323,64
6401,,SPECIAL,FINISHED,SPRING,2008.0,82.0,1.0,4.0,66.0,67.0,4323,8
3080,,OVA,FINISHED,SUMMER,2002.0,23.0,1.0,2.0,58.0,58.0,4323,10
118126,Macross Delta: Zettai Live!!!!!!,MOVIE,FINISHED,FALL,2021.0,214.0,1.0,110.0,77.0,79.0,4319,130
1280,Devil Hunter Yohko,OVA,FINISHED,FALL,1990.0,904.0,6.0,40.0,58.0,59.0,4319,31
159886,Kaina of the Great Snow Sea: Star Sage,MOVIE,FINISHED,FALL,2023.0,234.0,1.0,100.0,68.0,69.0,4315,50
17843,Inferno Cop: Fact Files,ONA,FINISHED,WINTER,2012.0,121.0,12.0,1.0,50.0,51.0,4311,8
1685,,TV,FINISHED,FALL,2002.0,24.0,26.0,21.0,53.0,53.0,4307,32
21747,Sca-red Rider XechS,TV,FINISHED,SUMMER,2016.0,163.0,12.0,24.0,46.0,46.0,4304,16
5717,La Corda D'Oro: Secondo Passo,SPECIAL,FINISHED,SPRING,2009.0,92.0,2.0,25.0,66.0,66.0,4299,23
179950,Petals of Reincarnation,TV,NOT_YET_RELEASED,,,,,,,,4297,31
258,Sheep's Song,OVA,FINISHED,SPRING,2003.0,32.0,4.0,30.0,56.0,57.0,4297,18
102755,Golden Time,MOVIE,FINISHED,,,,1.0,21.0,65.0,67.0,4296,24
119258,BEM: Become Human,MOVIE,FINISHED,FALL,2020.0,204.0,1.0,90.0,64.0,66.0,4295,39
3614,Ryoko's Case File,TV,FINISHED,SUMMER,2008.0,83.0,13.0,23.0,66.0,67.0,4291,23
219,Martian Successor Nadesico: The Prince of Darkness,MOVIE,FINISHED,SUMMER,1998.0,983.0,1.0,79.0,64.0,65.0,4290,48
100130,Katsugeki TOUKEN RANBU Movie,MOVIE,NOT_YET_RELEASED,,,,1.0,,,,4287,31
21231,Cyborg 009 vs Devilman,OVA,FINISHED,FALL,2015.0,154.0,3.0,33.0,60.0,61.0,4285,32
133904,,MOVIE,NOT_YET_RELEASED,,,,1.0,,,,4284,74
110419,,ONA,FINISHED,WINTER,2019.0,191.0,3.0,3.0,65.0,65.0,4283,35
1279,The Mysterious Cities of Gold,TV,FINISHED,SUMMER,1982.0,823.0,39.0,22.0,74.0,76.0,4283,91
114606,Feast of Amrita,MOVIE,FINISHED,SPRING,2023.0,232.0,1.0,48.0,48.0,49.0,4282,41
2722,Crusher Joe: The Movie,MOVIE,FINISHED,SPRING,1983.0,832.0,1.0,131.0,69.0,70.0,4279,46
100211,,ONA,FINISHED,FALL,2017.0,174.0,3.0,3.0,63.0,64.0,4271,20
3312,,TV,FINISHED,FALL,1997.0,974.0,74.0,25.0,66.0,68.0,4271,36
21865,Twin Angels BREAK,TV,FINISHED,SPRING,2017.0,172.0,12.0,23.0,56.0,57.0,4269,23
1517,Silent Möbius,TV,FINISHED,WINTER,1998.0,981.0,26.0,24.0,64.0,65.0,4269,36
6151,,OVA,FINISHED,SPRING,2009.0,92.0,1.0,28.0,65.0,66.0,4263,16
4715,Shigofumi: And Then...,OVA,FINISHED,FALL,2008.0,84.0,1.0,24.0,69.0,70.0,4262,13
10924,,OVA,FINISHED,FALL,2011.0,114.0,2.0,21.0,57.0,57.0,4260,44
111952,,ONA,FINISHED,SUMMER,2019.0,193.0,2.0,11.0,70.0,71.0,4259,35
1738,Ramen Fighter Miki,TV,FINISHED,SUMMER,2006.0,63.0,12.0,24.0,66.0,67.0,4259,39
8057,Shin Koihime Musou: Otome Tairan,TV,FINISHED,SPRING,2010.0,102.0,12.0,25.0,64.0,65.0,4258,13
166686,Rebuild World,TV,NOT_YET_RELEASED,,,,,,,,4253,43
87506,,MOVIE,FINISHED,WINTER,2017.0,171.0,1.0,89.0,65.0,66.0,4252,23
195209,"With Vengeance, Sincerely, Your Broken Saintess",TV_SHORT,FINISHED,SUMMER,2025.0,253.0,12.0,13.0,61.0,62.0,4251,71
4189,Winter Sonata,TV,FINISHED,FALL,2009.0,94.0,27.0,25.0,63.0,64.0,4251,20
2499,Slam Dunk: Roar!! Basket Man Spirit,MOVIE,FINISHED,SUMMER,1995.0,953.0,1.0,40.0,73.0,74.0,4246,24
7875,,SPECIAL,FINISHED,FALL,2009.0,94.0,2.0,3.0,58.0,58.0,4242,24
348,Bottle Fairy,TV_SHORT,FINISHED,FALL,2003.0,34.0,13.0,13.0,61.0,62.0,4242,34
124965,Bagel Girl,TV_SHORT,FINISHED,,,,15.0,14.0,58.0,59.0,4241,68
8532,REBORN!: Here Comes a Vongola Family-Style School Trip!,ONA,FINISHED,SPRING,2010.0,102.0,1.0,26.0,69.0,69.0,4241,20
10842,,SPECIAL,FINISHED,SUMMER,2011.0,113.0,4.0,4.0,60.0,61.0,4234,12
204,,TV,FINISHED,WINTER,2004.0,41.0,12.0,24.0,55.0,55.0,4231,26
981,Ichigo 100% Original DVD Animation,OVA,FINISHED,SUMMER,2005.0,53.0,4.0,29.0,62.0,62.0,4227,11
20921,,TV,FINISHED,FALL,2014.0,144.0,48.0,24.0,63.0,63.0,4226,53
184997,Shabake,TV,RELEASING,FALL,2025.0,254.0,13.0,23.0,56.0,58.0,4223,34
604,Fancy Lala,TV,FINISHED,SPRING,1998.0,982.0,26.0,24.0,70.0,71.0,4223,78
178052,,TV,RELEASING,SPRING,2025.0,252.0,,24.0,64.0,67.0,4218,56
750,,TV_SHORT,FINISHED,WINTER,2006.0,61.0,12.0,12.0,67.0,69.0,4211,94
21477,Show By Rock!! Short!!,TV_SHORT,FINISHED,SUMMER,2016.0,163.0,12.0,3.0,61.0,62.0,4210,16
1003,Oh! My Goddess Specials,SPECIAL,FINISHED,FALL,2005.0,54.0,2.0,24.0,71.0,72.0,4209,21
195268,,TV,NOT_YET_RELEASED,SPRING,2026.0,262.0,,,,,4208,44
10497,Hetalia World Series Extra Episodes,SPECIAL,FINISHED,SPRING,2011.0,112.0,4.0,5.0,67.0,68.0,4200,19
1241,Mobile Suit Gundam Seed Destiny Final Plus: The Chosen Future,OVA,FINISHED,WINTER,2005.0,51.0,1.0,47.0,66.0,66.0,4200,17
7669,,OVA,FINISHED,WINTER,2009.0,91.0,1.0,17.0,64.0,65.0,4198,10
166476,Love Live! Nijigasaki High School Idol Club The Movie – Finale – Chapter 1,MOVIE,FINISHED,SUMMER,2024.0,243.0,1.0,67.0,76.0,78.0,4194,65
21434,,SPECIAL,FINISHED,FALL,2014.0,144.0,1.0,16.0,62.0,62.0,4194,34
518,Fairy Princess Minky Momo,TV,FINISHED,SPRING,1982.0,822.0,63.0,22.0,67.0,68.0,4190,63
104009,Rinshi!! Ekodachan,TV,FINISHED,WINTER,2019.0,191.0,12.0,26.0,49.0,49.0,4189,15
6946,,OVA,FINISHED,WINTER,2010.0,101.0,3.0,9.0,65.0,65.0,4187,22
20690,,MOVIE,FINISHED,FALL,2014.0,144.0,1.0,111.0,73.0,74.0,4186,29
196935,,TV,NOT_YET_RELEASED,,,,,,,,4185,21
21287,Fafner Exodus 2,TV,FINISHED,FALL,2015.0,154.0,13.0,24.0,74.0,75.0,4185,68
99281,,SPECIAL,FINISHED,FALL,2014.0,144.0,1.0,1.0,54.0,54.0,4183,14
867,Slayers Gorgeous,MOVIE,FINISHED,SUMMER,1998.0,983.0,1.0,60.0,70.0,71.0,4181,26
842,Ushio and Tora,OVA,FINISHED,FALL,1992.0,924.0,10.0,30.0,68.0,70.0,4181,44
127,Gate Keepers,TV,FINISHED,SPRING,2000.0,2.0,24.0,25.0,64.0,65.0,4180,38
10089,,TV,NOT_YET_RELEASED,,,,,,,,4178,23
105,,TV,FINISHED,SPRING,2000.0,2.0,13.0,23.0,58.0,59.0,4177,18
3125,,TV,FINISHED,FALL,1982.0,824.0,34.0,24.0,69.0,70.0,4175,73
20904,Gugure! Kokkuri-san Specials,SPECIAL,FINISHED,WINTER,2015.0,151.0,11.0,4.0,68.0,70.0,4174,41
21440,Nurse Witch KOMUGI R,TV,FINISHED,WINTER,2016.0,161.0,12.0,22.0,56.0,57.0,4173,17
20915,,SPECIAL,FINISHED,WINTER,2014.0,141.0,1.0,12.0,57.0,57.0,4170,19
17249,,TV,FINISHED,SPRING,2013.0,132.0,51.0,24.0,76.0,78.0,4169,196
637,,TV_SHORT,FINISHED,WINTER,1999.0,991.0,16.0,5.0,59.0,60.0,4169,34
127225,,ONA,FINISHED,FALL,2020.0,204.0,1.0,2.0,62.0,63.0,4168,68
1374,Guyver: The Bioboosted Armor,TV,FINISHED,SUMMER,2005.0,53.0,26.0,23.0,67.0,68.0,4168,58
868,,MOVIE,FINISHED,SUMMER,1997.0,973.0,1.0,59.0,70.0,70.0,4168,25
99196,Laughing Under the Clouds: Gaiden Part 2,MOVIE,FINISHED,SPRING,2018.0,182.0,1.0,60.0,71.0,74.0,4166,36
1146,Tenchi Muyo! Ryo-Ohki: The Night Before The Carnival!,OVA,FINISHED,SUMMER,1993.0,933.0,1.0,43.0,69.0,70.0,4166,42
1825,Barefoot Gen 2,MOVIE,FINISHED,SUMMER,1986.0,863.0,1.0,86.0,70.0,71.0,4165,35
2400,Ghost Sweeper Mikami,TV,FINISHED,SPRING,1993.0,932.0,45.0,24.0,68.0,70.0,4164,62
10934,A Dark Rabbit has Seven Lives OVA,OVA,FINISHED,WINTER,2011.0,111.0,1.0,25.0,63.0,64.0,4163,17
3166,,TV,FINISHED,FALL,2007.0,74.0,12.0,24.0,57.0,57.0,4162,12
15785,,MOVIE,FINISHED,FALL,2012.0,124.0,1.0,90.0,66.0,67.0,4158,44
2450,Crayon Shin-chan: Fierceness That Invites Storm! The Adult Empire Strikes Back,MOVIE,FINISHED,SPRING,2001.0,12.0,1.0,89.0,78.0,79.0,4158,173
6438,Case Closed: The Stranger in 10 Years...,OVA,FINISHED,SUMMER,2009.0,93.0,1.0,30.0,75.0,76.0,4156,28
154176,,ONA,FINISHED,SUMMER,2022.0,223.0,12.0,2.0,61.0,63.0,4153,46
110,Cooking Master Boy,TV,FINISHED,SPRING,1997.0,972.0,52.0,23.0,70.0,71.0,4149,48
507,Gravitation: Lyrics of Love,OVA,FINISHED,SUMMER,1999.0,993.0,2.0,26.0,61.0,62.0,4148,35
104073,,TV_SHORT,FINISHED,FALL,2018.0,184.0,12.0,3.0,50.0,50.0,4147,12
1194,Coyote Ragtime Show,TV,FINISHED,SUMMER,2006.0,63.0,12.0,24.0,63.0,64.0,4147,19
1262,The Super Dimension Fortress Macross II: Lovers Again,OVA,FINISHED,SPRING,1992.0,922.0,6.0,24.0,59.0,60.0,4146,27
125785,,SPECIAL,FINISHED,,,,1.0,1.0,56.0,57.0,4144,36
1145,Kaze no Yojimbo,TV,FINISHED,FALL,2001.0,14.0,25.0,23.0,65.0,67.0,4143,27
4052,Medabots Spirits,TV,FINISHED,SUMMER,2000.0,3.0,39.0,20.0,63.0,64.0,4141,39
21812,Onara Goro,TV_SHORT,FINISHED,SUMMER,2016.0,163.0,13.0,3.0,46.0,46.0,4138,24
1348,Bubblegum Crash,OVA,FINISHED,SPRING,1991.0,912.0,3.0,45.0,62.0,63.0,4137,35
635,Jubei-chan the Ninja Girl: Secret of the Lovely Eyepatch,TV,FINISHED,SPRING,1999.0,992.0,13.0,25.0,63.0,64.0,4136,39
866,,MOVIE,FINISHED,FALL,2001.0,14.0,1.0,33.0,67.0,68.0,4135,25
914,The Ping-Pong Club,TV,FINISHED,SPRING,1995.0,952.0,26.0,24.0,65.0,66.0,4128,43
275,Love Love?,TV_SHORT,FINISHED,SPRING,2004.0,42.0,9.0,15.0,52.0,53.0,4127,20
2033,,MOVIE,FINISHED,FALL,2002.0,24.0,1.0,90.0,54.0,55.0,4125,51
944,The Third: The Girl with the Blue Eye,TV,FINISHED,SPRING,2006.0,62.0,24.0,23.0,70.0,71.0,4124,23
14347,RYO,MOVIE,FINISHED,WINTER,2013.0,131.0,1.0,25.0,54.0,55.0,4123,9
20732,Cool-headed Hoozuki OVA,OVA,FINISHED,WINTER,2015.0,151.0,4.0,26.0,75.0,76.0,4121,27
8599,,SPECIAL,FINISHED,SUMMER,2010.0,103.0,6.0,3.0,62.0,63.0,4121,21
4794,Pokémon: Pikachu's PikaBoo,SPECIAL,FINISHED,SUMMER,2001.0,13.0,1.0,24.0,61.0,61.0,4120,14
840,The World of Narue,TV,FINISHED,SPRING,2003.0,32.0,12.0,24.0,64.0,65.0,4118,30
327,Petite Princess Yucie,TV,FINISHED,FALL,2002.0,24.0,26.0,25.0,69.0,71.0,4118,66
103543,,ONA,FINISHED,,,,52.0,20.0,79.0,80.0,4111,167
1978,NOISEMAN SOUNDINSECT,MOVIE,FINISHED,FALL,1997.0,974.0,1.0,15.0,61.0,62.0,4109,41
102716,,SPECIAL,FINISHED,SPRING,2014.0,142.0,6.0,5.0,63.0,64.0,4107,35
99614,Magical Girl Lyrical Nanoha Detonation,MOVIE,FINISHED,FALL,2018.0,184.0,1.0,111.0,74.0,76.0,4106,86
170936,Plus-sized Misadventures in Love!,TV,RELEASING,FALL,2025.0,254.0,,25.0,58.0,60.0,4103,45
798,,TV,FINISHED,WINTER,2006.0,61.0,12.0,23.0,69.0,71.0,4103,34
1184,Lost Universe,TV,FINISHED,SPRING,1998.0,982.0,26.0,22.0,66.0,68.0,4100,48
21636,Kagewani ~II~,TV_SHORT,FINISHED,SPRING,2016.0,162.0,13.0,8.0,59.0,60.0,4099,9
20564,Cardfight!! Vanguard Legion Mate,TV,FINISHED,SPRING,2014.0,142.0,33.0,24.0,65.0,65.0,4097,40
2903,,TV,FINISHED,WINTER,1988.0,881.0,34.0,24.0,70.0,72.0,4097,70
1688,,TV,FINISHED,SUMMER,2007.0,73.0,12.0,24.0,66.0,67.0,4097,32
560,,SPECIAL,FINISHED,WINTER,2005.0,51.0,1.0,51.0,70.0,72.0,4097,26
107692,A Certain Magical Index III Specials,SPECIAL,FINISHED,WINTER,2019.0,191.0,2.0,9.0,62.0,63.0,4095,29
195210,,TV,NOT_YET_RELEASED,,,,,,,,4094,68
103,Red Riding Hood Chacha,TV,FINISHED,WINTER,1994.0,941.0,74.0,24.0,70.0,71.0,4094,74
119812,,SPECIAL,FINISHED,,,,1.0,6.0,62.0,62.0,4092,24
21554,,MOVIE,FINISHED,SPRING,2016.0,162.0,1.0,57.0,81.0,83.0,4092,110
6425,,TV_SHORT,FINISHED,SUMMER,2009.0,93.0,16.0,2.0,54.0,55.0,4091,16
199448,,ONA,NOT_YET_RELEASED,,,,2.0,,,,4089,44
1817,DearS: Is It A Golden Ball?,SPECIAL,FINISHED,SPRING,2005.0,52.0,1.0,23.0,61.0,61.0,4088,19
649,HANAUKYO Maid Team: La Verite,TV,FINISHED,SPRING,2004.0,42.0,12.0,23.0,63.0,64.0,4087,28
2202,Captain Harlock: Arcadia of my Youth,MOVIE,FINISHED,SUMMER,1982.0,823.0,1.0,130.0,73.0,74.0,4085,97
169929,Em-Shade! Shorts Season 2,TV_SHORT,FINISHED,FALL,2023.0,234.0,12.0,2.0,70.0,71.0,4082,52
19029,,SPECIAL,FINISHED,SPRING,2013.0,132.0,6.0,2.0,59.0,60.0,4082,11
3044,Astro Boy (1980),TV,FINISHED,FALL,1980.0,804.0,52.0,24.0,68.0,70.0,4082,68
183270,,TV,NOT_YET_RELEASED,WINTER,2026.0,261.0,,,,,4081,29
888,Pilot Candidate,TV,FINISHED,WINTER,2000.0,1.0,12.0,24.0,57.0,58.0,4081,31
