anime_id,genre
548,Sci-Fi
21493,Action
21493,Drama
21493,Fantasy
10519,Mahou Shoujo
10519,Music
130558,Fantasy
130558,Sci-Fi
130558,Slice of Life
109010,Music
141062,Music
141062,Sci-Fi
110224,Action
110224,Adventure
501,Adventure
501,Comedy
501,Fantasy
6380,Action
6380,Comedy
6380,Sci-Fi
108062,Comedy
108062,Ecchi
108062,Romance
130,Action
130,Adventure
130,Comedy
130,Drama
130,Fantasy
21426,Action
21426,Fantasy
21426,Supernatural
104071,Action
104071,Adventure
104071,Fantasy
110090,Comedy
110090,Slice of Life
12611,Fantasy
137726,Action
137726,Fantasy
1862,Action
1862,Ecchi
1862,Sci-Fi
644,Comedy
644,Drama
644,Romance
644,Slice of Life
101309,Music
101309,Slice of Life
2547,Drama
2547,Slice of Life
179852,Fantasy
179852,Horror
179852,Mystery
179852,Psychological
179852,Supernatural
21435,Fantasy
21435,Romance
1576,Action
1576,Drama
116676,Comedy
116676,Slice of Life
9888,Comedy
5233,Adventure
5233,Comedy
5233,Fantasy
6112,Comedy
6112,Ecchi
6112,Fantasy
1592,Comedy
1592,Drama
1592,Romance
1592,Slice of Life
104284,Comedy
104284,Romance
97765,Comedy
97765,Music
97765,Slice of Life
153791,Fantasy
153791,Slice of Life
746,Comedy
746,Drama
746,Romance
21657,Drama
21657,Romance
21657,Supernatural
148042,Comedy
148042,Slice of Life
2235,Drama
2235,Psychological
2235,Sci-Fi
117765,Music
1049,Comedy
1049,Drama
1049,Fantasy
1049,Music
308,Drama
308,Fantasy
308,Mystery
308,Sci-Fi
109085,Comedy
9544,Action
9544,Horror
9544,Sci-Fi
102348,Action
102348,Supernatural
9204,Action
9204,Adventure
9204,Fantasy
5670,Comedy
5670,Slice of Life
10197,Comedy
10197,Supernatural
117086,Comedy
21011,Action
21011,Psychological
21011,Sci-Fi
12001,Action
12001,Adventure
12001,Comedy
2044,Comedy
2044,Fantasy
2044,Mahou Shoujo
2044,Music
2044,Romance
2044,Sci-Fi
148149,Action
148149,Adventure
148149,Drama
148149,Fantasy
148149,Mahou Shoujo
148149,Romance
13283,Slice of Life
6714,Action
6714,Adventure
6714,Comedy
2035,Drama
2035,Romance
2035,Slice of Life
101373,Action
101373,Sci-Fi
403,Comedy
403,Ecchi
403,Romance
170998,Comedy
170998,Fantasy
170998,Slice of Life
6795,Action
6795,Fantasy
6795,Music
6795,Sci-Fi
3577,Comedy
3577,Sci-Fi
166527,Drama
142985,Action
142985,Drama
142985,Mecha
142985,Sci-Fi
5947,Comedy
2163,Action
2163,Comedy
2163,Ecchi
1316,Adventure
1316,Mystery
1316,Sports
1316,Supernatural
121962,Action
121962,Adventure
97859,Action
97859,Drama
97859,Fantasy
97859,Mahou Shoujo
97859,Slice of Life
544,Action
544,Adventure
544,Sci-Fi
199112,Comedy
199112,Romance
102347,Action
102347,Supernatural
4792,Adventure
4792,Comedy
4792,Fantasy
108735,Music
6920,Action
6920,Drama
6920,Horror
6920,Supernatural
9893,Action
9893,Fantasy
9893,Mahou Shoujo
9893,Music
11867,Drama
11867,Music
21115,Action
21115,Fantasy
21115,Mecha
21115,Sci-Fi
7897,Ecchi
11237,Comedy
11237,Slice of Life
104378,Comedy
104378,Sci-Fi
6875,Action
6875,Drama
6875,Mecha
21464,Action
21464,Horror
21464,Sci-Fi
11441,Action
11441,Drama
318,Comedy
318,Ecchi
318,Romance
318,Sci-Fi
21681,Action
21681,Horror
21681,Mystery
21681,Supernatural
10500,Drama
10178,Drama
10178,Romance
109418,Action
109418,Fantasy
109418,Supernatural
1067,Action
1067,Ecchi
1067,Mecha
1067,Romance
176314,Comedy
176314,Fantasy
176314,Mahou Shoujo
8348,Mecha
1285,Action
1285,Mecha
1285,Sci-Fi
21864,Comedy
11339,Comedy
11339,Slice of Life
5454,Comedy
100469,Fantasy
5458,Adventure
5458,Fantasy
21740,Action
21740,Drama
21740,Mecha
21740,Sci-Fi
12015,Action
12015,Comedy
12015,Mystery
110786,Action
110786,Mecha
110786,Sci-Fi
1727,Drama
1727,Fantasy
1727,Music
1727,Romance
154876,Adventure
154876,Comedy
154876,Fantasy
154876,Mahou Shoujo
154876,Romance
154876,Sci-Fi
13145,Action
13145,Adventure
13145,Fantasy
155015,Action
155015,Supernatural
105119,Sci-Fi
87480,Comedy
87480,Ecchi
87480,Fantasy
98976,Comedy
98976,Romance
98976,Supernatural
470,Comedy
470,Drama
470,Romance
470,Slice of Life
21129,Action
21129,Comedy
21129,Ecchi
20949,Comedy
20949,Slice of Life
139451,Comedy
139451,Ecchi
139451,Romance
139451,Slice of Life
21253,Comedy
21253,Ecchi
21253,Supernatural
1435,Adventure
1435,Comedy
1435,Mystery
1435,Sci-Fi
1157,Action
1157,Adventure
1157,Fantasy
1157,Sci-Fi
87502,Mecha
87502,Sci-Fi
107905,Adventure
107905,Comedy
107905,Fantasy
125867,Action
125867,Drama
125867,Sports
5084,Adventure
5084,Drama
5084,Slice of Life
1792,Action
1792,Adventure
1792,Mecha
1792,Sci-Fi
1473,Action
1473,Comedy
1473,Mystery
19165,Comedy
21682,Action
21682,Drama
21682,Sports
1043,Action
1043,Mystery
1043,Supernatural
157654,Music
157654,Slice of Life
1847,Comedy
1847,Drama
1847,Romance
1259,Adventure
1259,Sci-Fi
145001,Music
145001,Sports
20578,Action
20578,Comedy
20578,Ecchi
171144,Action
171144,Drama
171144,Mystery
21113,Comedy
21113,Music
21113,Slice of Life
183128,Slice of Life
8456,Action
8456,Adventure
8456,Ecchi
8456,Fantasy
124494,Action
124494,Horror
124494,Sci-Fi
104008,Sci-Fi
104008,Sports
102350,Action
102350,Drama
102350,Supernatural
20525,Slice of Life
20525,Supernatural
576,Comedy
576,Fantasy
576,Romance
3965,Comedy
3965,Music
3965,Romance
3965,Slice of Life
20823,Comedy
20823,Ecchi
17739,Comedy
17739,Slice of Life
164293,Drama
164293,Slice of Life
98239,Comedy
98239,Drama
98239,Horror
117763,Music
127958,Comedy
127958,Drama
127958,Slice of Life
2199,Adventure
2199,Drama
2199,Fantasy
173935,Music
15895,Romance
109821,Mystery
109821,Romance
109821,Thriller
9563,Comedy
9563,Slice of Life
176299,Drama
176299,Slice of Life
176299,Sports
114072,Action
114072,Fantasy
114072,Sci-Fi
353,Comedy
353,Drama
353,Fantasy
353,Mahou Shoujo
353,Slice of Life
177887,Adventure
177887,Mecha
177887,Sci-Fi
98642,Comedy
98642,Drama
98642,Romance
1243,Drama
1243,Horror
1243,Mystery
1243,Psychological
1243,Sci-Fi
1243,Supernatural
6479,Romance
6479,Slice of Life
139466,Ecchi
139466,Slice of Life
109603,Horror
109603,Supernatural
12875,Sports
4639,Comedy
4639,Sci-Fi
1914,Adventure
1914,Comedy
1914,Drama
1914,Fantasy
1914,Romance
98862,Action
98862,Comedy
98862,Ecchi
98862,Fantasy
98862,Romance
9608,Comedy
6505,Comedy
6505,Romance
5784,Drama
5784,Romance
5784,Sci-Fi
200,Comedy
200,Romance
200,Supernatural
128757,Drama
6162,Action
6162,Adventure
6162,Sci-Fi
2448,Action
2448,Mecha
2448,Sci-Fi
16656,Action
16656,Ecchi
16656,Mahou Shoujo
16656,Romance
87501,Action
177761,Drama
177761,Mystery
177761,Psychological
177761,Romance
177761,Slice of Life
177761,Supernatural
108444,Action
108444,Drama
108444,Sports
108944,Comedy
108944,Ecchi
108944,Fantasy
20587,Action
20587,Mecha
118125,Comedy
118125,Slice of Life
118125,Supernatural
122497,Comedy
122497,Fantasy
122497,Slice of Life
122497,Supernatural
11355,Action
11355,Fantasy
11355,Romance
11355,Supernatural
98536,Comedy
98536,Slice of Life
114389,Action
114389,Fantasy
9745,Action
13409,Comedy
13409,Supernatural
190840,Action
154785,Comedy
154785,Music
154785,Slice of Life
21014,Comedy
21014,Slice of Life
15611,Action
15611,Adventure
15611,Fantasy
177007,Comedy
177007,Slice of Life
4886,Action
358,Drama
358,Romance
358,Sci-Fi
1764,Comedy
1764,Drama
1764,Slice of Life
1764,Sports
142080,Action
142080,Fantasy
142080,Mahou Shoujo
3032,Action
3032,Adventure
3032,Drama
3032,Sci-Fi
5005,Comedy
162989,Romance
6050,Action
6050,Adventure
6050,Ecchi
6050,Supernatural
110595,Action
110595,Comedy
110595,Fantasy
21897,Comedy
21897,Horror
1674,Sports
116700,Comedy
116700,Slice of Life
1961,Adventure
1961,Comedy
1961,Drama
1961,Fantasy
19159,Comedy
19159,Slice of Life
3269,Action
3269,Fantasy
3269,Sci-Fi
112135,Drama
112135,Slice of Life
131866,Comedy
131866,Fantasy
131866,Slice of Life
129963,Fantasy
1214,Comedy
1214,Drama
1214,Slice of Life
164440,Drama
164440,Sports
159730,Music
159730,Romance
17813,Action
17813,Supernatural
114136,Fantasy
114136,Mystery
114136,Supernatural
110632,Comedy
110632,Slice of Life
173,Comedy
173,Drama
173,Fantasy
173,Mystery
3627,Comedy
3627,Drama
3627,Fantasy
3627,Romance
21467,Comedy
21467,Mahou Shoujo
119,Comedy
119,Drama
119,Romance
119,Slice of Life
114113,Action
114113,Psychological
114113,Slice of Life
1290,Mecha
1290,Sci-Fi
2332,Action
2332,Adventure
2332,Comedy
2332,Ecchi
2332,Mecha
2332,Romance
2332,Sci-Fi
142494,Fantasy
185857,Comedy
185857,Fantasy
20863,Action
20863,Comedy
20863,Sports
5244,Fantasy
5244,Sci-Fi
5244,Slice of Life
113906,Comedy
113906,Music
21040,Comedy
21040,Mystery
21040,Supernatural
101132,Mystery
101132,Psychological
101132,Thriller
6919,Action
6919,Drama
536,Adventure
536,Comedy
536,Fantasy
11341,Comedy
11341,Mystery
6187,Comedy
6187,Music
6187,Romance
6187,Slice of Life
182419,Mystery
182419,Psychological
182419,Supernatural
98469,Adventure
98469,Drama
98469,Mecha
98469,Sci-Fi
173335,Music
173335,Mystery
173335,Supernatural
2604,Action
2604,Mecha
2604,Sci-Fi
120755,Music
18099,Comedy
519,Comedy
519,Drama
519,Romance
1762,Action
1762,Adventure
1762,Drama
1762,Fantasy
2261,Horror
2261,Psychological
2261,Sci-Fi
98143,Action
98143,Drama
98143,Fantasy
1182,Action
1182,Fantasy
1182,Mahou Shoujo
1182,Romance
99727,Adventure
99727,Fantasy
99727,Supernatural
9693,Drama
9693,Sports
2166,Comedy
2166,Slice of Life
1450,Adventure
1450,Comedy
1450,Drama
1450,Mecha
1450,Sci-Fi
139273,Mecha
139273,Sci-Fi
14373,Sci-Fi
113595,Drama
113595,Fantasy
113595,Romance
113595,Sci-Fi
17947,Action
17947,Drama
17947,Mahou Shoujo
17947,Mecha
17947,Sci-Fi
113023,Action
113023,Drama
113023,Music
20505,Psychological
20505,Supernatural
155925,Action
155925,Adventure
155925,Comedy
102385,Drama
102385,Music
836,Comedy
836,Drama
836,Romance
836,Slice of Life
540,Action
540,Comedy
540,Sci-Fi
3545,Comedy
3545,Slice of Life
98452,Action
5029,Action
5029,Sports
2970,Adventure
2970,Fantasy
2829,Adventure
2829,Drama
2829,Slice of Life
175,Action
175,Adventure
175,Romance
175,Sci-Fi
102065,Comedy
21079,Comedy
21793,Comedy
21793,Romance
21793,Sci-Fi
21793,Slice of Life
21793,Supernatural
20759,Adventure
20759,Sci-Fi
111310,Adventure
111310,Comedy
111310,Fantasy
111310,Mahou Shoujo
119123,Action
119123,Mecha
119123,Sci-Fi
15963,Comedy
554,Action
554,Adventure
554,Comedy
554,Drama
554,Mecha
554,Romance
554,Sci-Fi
1952,Action
1952,Adventure
1952,Drama
1952,Fantasy
1534,Action
1534,Adventure
1534,Comedy
1534,Fantasy
1534,Mahou Shoujo
166703,Mecha
166703,Sci-Fi
97670,Comedy
97670,Romance
97670,Supernatural
12437,Comedy
108630,Comedy
108630,Mahou Shoujo
6024,Comedy
6024,Slice of Life
20612,Action
1542,Action
1542,Adventure
1542,Mecha
1542,Sci-Fi
397,Action
397,Romance
397,Sci-Fi
1211,Action
1211,Adventure
1211,Mecha
1211,Music
1211,Romance
1211,Sci-Fi
140005,Comedy
140005,Mystery
180746,Action
180746,Drama
180746,Mystery
20452,Comedy
20452,Mahou Shoujo
20452,Music
20452,Slice of Life
113345,Music
188892,Comedy
188892,Romance
20221,Comedy
20221,Slice of Life
138103,Comedy
138103,Ecchi
138103,Slice of Life
138103,Sports
148970,Action
148970,Drama
148970,Sci-Fi
141775,Sports
97776,Action
97776,Sci-Fi
20916,Romance
3015,Action
3015,Drama
3015,Sci-Fi
8995,Action
8995,Adventure
8995,Fantasy
11255,Action
11255,Ecchi
9362,Action
9362,Comedy
9362,Ecchi
9362,Romance
124136,Comedy
124136,Ecchi
124136,Fantasy
97604,Adventure
97604,Fantasy
1278,Comedy
1278,Fantasy
1278,Mahou Shoujo
1278,Romance
1133,Action
1133,Comedy
1133,Mecha
1133,Sci-Fi
105391,Action
105391,Comedy
105391,Ecchi
1554,Drama
1554,Fantasy
1554,Slice of Life
1554,Supernatural
2761,Drama
2761,Mecha
2761,Sci-Fi
137734,Comedy
137734,Slice of Life
1637,Drama
1637,Romance
185753,Sci-Fi
185753,Sports
113051,Drama
113051,Music
110292,Comedy
103254,Music
103254,Slice of Life
98442,Horror
98442,Supernatural
101043,Music
15951,Romance
1707,Action
1707,Comedy
1707,Sci-Fi
1707,Sports
20577,Fantasy
20577,Mahou Shoujo
1459,Action
1459,Adventure
1459,Drama
1459,Mecha
1459,Romance
1459,Sci-Fi
177385,Drama
177385,Slice of Life
11483,Sports
3322,Adventure
3322,Fantasy
3322,Supernatural
11755,Action
11755,Adventure
11755,Mecha
11755,Sci-Fi
1215,Mecha
1215,Sci-Fi
1358,Action
1358,Adventure
1358,Sci-Fi
1607,Drama
1607,Romance
1607,Supernatural
100083,Comedy
100083,Supernatural
106572,Action
106572,Adventure
106572,Comedy
106572,Fantasy
1028,Adventure
1028,Fantasy
132821,Comedy
132821,Romance
1080,Action
1080,Drama
1080,Psychological
1080,Sci-Fi
97618,Music
117764,Music
21003,Comedy
21003,Ecchi
21003,Slice of Life
117,Adventure
117,Comedy
117,Fantasy
117,Romance
2969,Action
2969,Mecha
2969,Sci-Fi
2392,Adventure
2392,Comedy
2744,Comedy
169580,Comedy
169580,Romance
3332,Comedy
183960,Action
183960,Adventure
183960,Fantasy
140002,Action
140002,Comedy
140002,Drama
140002,Slice of Life
2848,Adventure
2848,Comedy
2848,Drama
2848,Supernatural
98344,Comedy
98344,Slice of Life
100719,Comedy
1917,Mecha
1917,Sci-Fi
1509,Adventure
1509,Comedy
1509,Romance
9347,Comedy
9347,Fantasy
9347,Romance
11001,Action
11001,Comedy
11001,Romance
87500,Comedy
87500,Drama
87500,Slice of Life
100180,Comedy
100180,Slice of Life
16395,Comedy
15959,Action
15959,Supernatural
2031,Action
2031,Adventure
2031,Fantasy
1581,Comedy
1581,Drama
1581,Romance
113476,Comedy
113476,Music
10260,Action
10260,Adventure
10260,Fantasy
1485,Comedy
1485,Drama
1485,Slice of Life
102946,Comedy
102946,Slice of Life
20781,Fantasy
20781,Romance
162889,Music
101115,Action
101115,Sci-Fi
101115,Sports
17345,Action
17345,Ecchi
3593,Action
3593,Comedy
3593,Fantasy
3031,Adventure
3031,Comedy
3031,Drama
3031,Fantasy
3031,Sci-Fi
111,Adventure
111,Comedy
111,Mahou Shoujo
111,Sci-Fi
104103,Action
104103,Adventure
104103,Fantasy
15411,Romance
3318,Drama
3318,Romance
123645,Drama
123645,Sports
876,Adventure
876,Drama
876,Mystery
190704,Comedy
190704,Ecchi
190704,Fantasy
190704,Romance
98525,Comedy
98525,Sports
184718,Action
184718,Adventure
184718,Comedy
184718,Mystery
184718,Romance
101169,Comedy
101169,Drama
101169,Music
101169,Slice of Life
21534,Mecha
21534,Sci-Fi
764,Adventure
764,Comedy
764,Mecha
764,Sci-Fi
764,Sports
98149,Comedy
98149,Slice of Life
169778,Fantasy
169778,Mystery
98814,Action
98814,Sci-Fi
21842,Comedy
21842,Slice of Life
21674,Action
21674,Fantasy
157399,Mecha
98225,Sports
98225,Supernatural
150085,Action
150085,Fantasy
19919,Comedy
19919,Slice of Life
141855,Mystery
141855,Thriller
127099,Action
127099,Adventure
127099,Fantasy
176218,Comedy
176218,Drama
176218,Sci-Fi
176218,Slice of Life
2229,Adventure
2229,Comedy
2229,Fantasy
101635,Romance
101635,Sci-Fi
154164,Drama
154164,Fantasy
154164,Slice of Life
1588,Comedy
1588,Romance
199152,Drama
199152,Music
199152,Slice of Life
155068,Action
155068,Adventure
155068,Fantasy
103888,Comedy
103888,Romance
199217,Action
199217,Adventure
199217,Fantasy
151898,Comedy
151898,Fantasy
12067,Action
12067,Romance
1583,Action
1583,Mecha
1583,Sci-Fi
10845,Action
10845,Ecchi
910,Adventure
910,Comedy
168092,Adventure
168092,Fantasy
12879,Action
12879,Mystery
190054,Drama
190054,Romance
190054,Supernatural
103048,Music
103048,Slice of Life
3298,Adventure
3298,Comedy
3298,Drama
3298,Fantasy
3298,Romance
10258,Comedy
1556,Ecchi
1556,Fantasy
1556,Horror
1556,Mystery
1556,Supernatural
1556,Thriller
122631,Action
122631,Drama
122631,Mystery
122631,Psychological
122631,Supernatural
5485,Action
5485,Mecha
100502,Music
1289,Comedy
1289,Mecha
1289,Sci-Fi
4080,Adventure
4080,Comedy
4080,Fantasy
4080,Romance
2048,Action
2048,Mecha
2048,Sci-Fi
128890,Drama
128890,Music
128890,Psychological
21412,Action
21412,Adventure
21412,Drama
21412,Fantasy
21412,Mahou Shoujo
21412,Music
162842,Action
162842,Adventure
162842,Drama
162842,Fantasy
162842,Mystery
107298,Ecchi
107298,Romance
107298,Slice of Life
21824,Adventure
21824,Sci-Fi
16033,Fantasy
16033,Sci-Fi
20805,Comedy
20805,Slice of Life
14277,Comedy
14277,Romance
14277,Slice of Life
14267,Action
14267,Adventure
14267,Mystery
14267,Sci-Fi
14267,Supernatural
13677,Comedy
117756,Action
117756,Mystery
117756,Psychological
117756,Sci-Fi
101470,Action
101470,Adventure
101470,Comedy
7135,Adventure
7135,Supernatural
811,Comedy
811,Drama
811,Ecchi
811,Romance
2123,Action
2123,Adventure
2123,Fantasy
2123,Sci-Fi
6918,Action
260,Comedy
260,Drama
260,Romance
260,Slice of Life
11457,Fantasy
11457,Slice of Life
11457,Supernatural
21775,Comedy
21775,Romance
21775,Slice of Life
185505,Comedy
185505,Fantasy
185505,Sci-Fi
1136,Action
1136,Adventure
1136,Comedy
1136,Drama
1136,Horror
1136,Mecha
1136,Mystery
1136,Sci-Fi
1972,Adventure
1972,Comedy
1972,Mystery
197,Comedy
197,Ecchi
197,Romance
197,Sci-Fi
101525,Action
101525,Comedy
101525,Horror
101525,Supernatural
2125,Action
2125,Adventure
2125,Supernatural
171030,Fantasy
171030,Mahou Shoujo
6443,Action
6443,Adventure
6443,Comedy
6443,Ecchi
128306,Adventure
128306,Comedy
128306,Fantasy
170661,Comedy
170661,Ecchi
170661,Romance
189069,Adventure
189069,Comedy
189069,Fantasy
189069,Sci-Fi
1487,Adventure
1487,Comedy
1487,Fantasy
1487,Sci-Fi
606,Adventure
606,Comedy
4765,Action
4765,Drama
4765,Sci-Fi
15807,Comedy
15807,Sports
1533,Adventure
1533,Comedy
1533,Mahou Shoujo
1533,Romance
1174,Fantasy
1174,Romance
2500,Action
2500,Drama
13117,Action
13117,Drama
13117,Supernatural
2004,Comedy
2004,Drama
2004,Slice of Life
2004,Supernatural
1729,Drama
1729,Slice of Life
108758,Action
108758,Comedy
108758,Fantasy
108758,Sci-Fi
108758,Supernatural
8560,Drama
8560,Romance
8560,Slice of Life
3750,Drama
3750,Slice of Life
102427,Adventure
102427,Fantasy
102427,Sci-Fi
20846,Comedy
1398,Adventure
1398,Comedy
1398,Mecha
1398,Music
1398,Sci-Fi
182445,Action
182445,Comedy
182445,Drama
182445,Mystery
182445,Supernatural
179541,Comedy
179541,Fantasy
179541,Slice of Life
624,Adventure
624,Comedy
624,Ecchi
289,Comedy
289,Drama
182561,Action
182561,Adventure
182561,Supernatural
13231,Adventure
13231,Sports
130622,Horror
130622,Supernatural
170018,Drama
170018,Music
1369,Adventure
1369,Comedy
1369,Drama
1369,Mystery
100246,Adventure
100246,Fantasy
100246,Sci-Fi
21570,Comedy
21570,Sports
146321,Music
146321,Slice of Life
99002,Action
15989,Slice of Life
15989,Sports
120180,Horror
233,Comedy
233,Sci-Fi
629,Comedy
629,Fantasy
629,Romance
629,Sci-Fi
131485,Sports
10479,Action
10479,Comedy
10479,Supernatural
4713,Fantasy
4713,Romance
1171,Adventure
1171,Comedy
1171,Fantasy
1171,Supernatural
21297,Comedy
21297,Music
163140,Action
163140,Music
163140,Sci-Fi
21892,Comedy
21892,Mahou Shoujo
21892,Slice of Life
1126,Sci-Fi
1126,Slice of Life
20492,Drama
20492,Music
20492,Romance
177512,Comedy
177512,Drama
177512,Slice of Life
17391,Action
17391,Comedy
17391,Fantasy
162,Comedy
162,Fantasy
162,Romance
2560,Action
2560,Drama
2560,Sci-Fi
2222,Adventure
2222,Comedy
2222,Sci-Fi
2222,Slice of Life
19251,Comedy
19251,Romance
171608,Fantasy
20530,Fantasy
20530,Mahou Shoujo
1879,Action
1879,Drama
1879,Sci-Fi
16405,Comedy
177679,Sci-Fi
177679,Thriller
20456,Action
137310,Action
137310,Adventure
137310,Drama
137310,Fantasy
137310,Sci-Fi
20721,Drama
20721,Slice of Life
1164,Adventure
1164,Comedy
1164,Fantasy
1901,Action
1901,Adventure
1901,Drama
1901,Mystery
1901,Romance
1901,Sci-Fi
13561,Comedy
1920,Adventure
1920,Comedy
1920,Romance
1920,Sci-Fi
158896,Action
158896,Adventure
158896,Fantasy
158896,Supernatural
184642,Action
184642,Adventure
184642,Sci-Fi
1602,Drama
1602,Ecchi
1602,Mecha
1602,Sci-Fi
10737,Comedy
10737,Slice of Life
1011,Adventure
1011,Comedy
1011,Romance
3086,Action
3086,Fantasy
3086,Sci-Fi
185039,Comedy
185039,Romance
185039,Supernatural
187261,Comedy
187261,Drama
187261,Sports
18177,Comedy
18177,Drama
18177,Sports
831,Comedy
831,Fantasy
1006,Action
1006,Comedy
1006,Romance
1006,Sci-Fi
176317,Comedy
176317,Slice of Life
176317,Sports
17819,Sports
1127,Comedy
1127,Ecchi
1127,Sci-Fi
114052,Comedy
1335,Comedy
1335,Mecha
1335,Sci-Fi
3488,Drama
3488,Romance
122922,Action
122922,Adventure
122922,Comedy
122922,Fantasy
4156,Comedy
143663,Mystery
143663,Romance
143663,Supernatural
1663,Adventure
1663,Drama
3060,Action
3060,Drama
3060,Mecha
3060,Sci-Fi
97904,Music
3270,Drama
3270,Mecha
3270,Sci-Fi
3270,Sports
1086,Adventure
1086,Comedy
1086,Mecha
1086,Romance
1086,Sci-Fi
20944,Action
195496,Action
195496,Adventure
195496,Drama
195496,Fantasy
101594,Action
101594,Adventure
101594,Fantasy
9911,Mahou Shoujo
1170,Adventure
1170,Comedy
1170,Fantasy
1170,Supernatural
3615,Comedy
3615,Fantasy
3615,Romance
1744,Adventure
1744,Comedy
1744,Drama
1744,Fantasy
1744,Mahou Shoujo
1744,Romance
418,Adventure
418,Comedy
12021,Comedy
12021,Slice of Life
20642,Mystery
140187,Action
140187,Comedy
140187,Sports
524,Comedy
524,Drama
524,Romance
5504,Drama
5504,Fantasy
5504,Music
5504,Romance
154969,Music
154969,Slice of Life
2196,Action
2196,Adventure
2196,Fantasy
2196,Mahou Shoujo
2196,Mecha
2196,Sci-Fi
20861,Comedy
20861,Sports
104213,Comedy
104213,Drama
104213,Fantasy
104213,Mystery
104213,Slice of Life
104213,Supernatural
2147,Comedy
2147,Ecchi
2147,Horror
2147,Romance
2147,Sci-Fi
21721,Comedy
2772,Action
2772,Fantasy
186914,Action
186914,Drama
122041,Comedy
